conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1791099801469169850,Thu May 16 13:34:04 +0000 2024,0,Jakarta - Panglima TNI Jenderal TNI Agus Subiyanto S.E. https://t.co/niTKJkvRzF menjadi Saksi pada acara Pelantikan Kepala Staf Angkatan Udara (Kasau) Marsekal Madya TNI Mohamad Tonny Harjono S.E. M.M. oleh Presiden RI Ir. H. https://t.co/4fXAvxLJ6n,1791099801469169850,,,in,Jawa Timur,0,0,0,https://x.com/libasjatim/status/1791099801469169850,1696191978961256448,libasjatim
1791077442393940149,Thu May 16 12:05:13 +0000 2024,144,Alhamdulillah silaturahmi Pimpinan Pusat Gerakan Pemuda Ansor disambut positif Presiden Joko Widodo di Istana Kamis (16/5). Bersama jajaran Pimpinan Pusat GP Ansor saya datang ke Istana untuk memohon perkenannya Bapak Presiden untuk menghadiri Pelantikan PP GP Ansor https://t.co/IsJlMmNhDw,1791077442393940149,https://pbs.twimg.com/media/GNsvbY1awAECCqm.jpg,,in,"Jakarta Pusat, DKI Jakarta",3,14,28,https://x.com/Adinjauharudin/status/1791077442393940149,1564198359375552512,Adinjauharudin
1790767921360437381,Thu May 16 11:19:15 +0000 2024,0,@PelatihT1dur Sabar boss kalo ga suka beliau tunggu nanti Pelantikan presiden baru pak prabowo.,1791065874667045135,,PelatihT1dur,in,,0,0,0,https://x.com/kartant85215/status/1791065874667045135,1695782817333137408,kartant85215
1791064577373049136,Thu May 16 11:14:06 +0000 2024,4,Pimpinan Pusat Gerakan Pemuda (GP) Ansor mengundang Presiden Joko Widodo (Jokowi) untuk menghadiri pelantikan pimpinan pusat GP Ansor dan puncak Harlah ke-90 pada akhir Mei 2024 #Harlah90GPAnsor https://t.co/FomdKgyVTD,1791064577373049136,,,in,,0,0,2,https://x.com/amrudinnejad_/status/1791064577373049136,720160744461848577,amrudinnejad_
1790905001285722131,Thu May 16 11:05:26 +0000 2024,1,@sushitrusts Ini kan masih didalam pemerintahan jokowi berarti yang harus dibenahi mentri pendidikan dan jajarannya dong? Blm juga pelantikan presiden baru. Duh,1791062395454148645,,sushitrusts,in,"Bekasi, Jawa Barat",0,0,0,https://x.com/ayshiiiiiiii/status/1791062395454148645,1457683265171558407,ayshiiiiiiii
1791061690404188363,Thu May 16 11:02:39 +0000 2024,0,Dikatakan Muzani revisi UU Kementerian bisa dilakukan sebelum pelantikan presiden dan wakil presiden terpilih pada Oktober 2024.,1791061697995923581,,dimas_satura,in,,0,1,0,https://x.com/dimas_satura/status/1791061697995923581,1622939323036475393,dimas_satura
1791054070800875999,Thu May 16 10:32:22 +0000 2024,0, Ya revisi itu dimungkinkan. Ya revisi itu bisa sebelum dilakukan (pelantikan Prabowo sebagai Presiden) kata Muzani yang juga Wakil Ketua MPR di Gedung DPR/MPR kawasan Senayan Jakarta Pusat pada Ahad 12 Mei 2024.,1791054075330724031,,Muhamma48288841,in,,0,1,0,https://x.com/Muhamma48288841/status/1791054075330724031,1598275455278551041,Muhamma48288841
1791019622613053739,Thu May 16 08:15:28 +0000 2024,0,cuma mau ingetin aja Jum Bahwa masih ada berkorban setelah idul fitri Masih ada kehidupan setelah idul adha Dan masih ada musim panas setelah pelantikan Presiden. Jadi hati-hati jangan sampai hajatan tidak pakai KIPAS BLOWER. ,1791019622613053739,,,in,Bandar Lampung,0,0,0,https://x.com/Rudiprastiyo246/status/1791019622613053739,1558786081575030789,Rudiprastiyo246
1790990447642595423,Thu May 16 06:19:32 +0000 2024,6,Pengurus Pimpinan Pusat (PP) Gerakan Pemuda (GP) Ansor Silaturahim ke Presiden @jokowi di Istana Negara Jakarta berkaitan rencana acara #Harlah90GPAnsor sekaligus pelantikan Pengurus @Official_Ansor @Adinjauharudin @seeksixsuck https://t.co/bo6GAbE24n.,1790990447642595423,,,in,Demak Jateng,0,0,5,https://x.com/ma2nwedung/status/1790990447642595423,1257344090296905728,ma2nwedung
1790984898989429008,Thu May 16 05:57:29 +0000 2024,0,Puas2sin aja toooo....wong setelah pelantikan PRESIDEN TERPILIH. PRABOWO GIBRAN loeee ga laku lg...,1790984898989429008,,,in,,0,0,0,https://x.com/bangmustaja/status/1790984898989429008,1759149919162802176,bangmustaja
1790982450203742308,Thu May 16 05:47:45 +0000 2024,0,Pimpinan Pusat Gerakan Pemuda (GP) Ansor akan mengundang Presiden @jokowi utk menghadiri pelantikan PP GP Ansor dan puncak Harlah ke-90 pda akhir Mei 2024. Rencananya GP Ansor gelar pameran karya pembangunan infrastruktur @jokowi selama 10 tahun terakhir. https://t.co/g9h5oy6O04,1790982450203742308,,,in,,0,0,0,https://x.com/nashirullaah/status/1790982450203742308,1261794806402969600,nashirullaah
1790978841151996182,Thu May 16 05:33:25 +0000 2024,0,PP GP Ansor Temui Presiden di Istana Sampaikan Undangan Pelantikan dan Pembukaan Mahakarya 10 Tahun Jokowi https://t.co/ogThgBfgHh @Adinjauharudin @elmoerif,1790978841151996182,,,in,"Maros, Sulawesi Selatan",0,0,0,https://x.com/abrarrahman1926/status/1790978841151996182,429940611,abrarrahman1926
1790971628605809116,Thu May 16 05:04:45 +0000 2024,14,Pimpinan Pusat GP Ansor mengundang Presiden @Jokowi untuk menghadiri pelantikan Pimpinan Pusat GP Ansor &amp; puncak Harlah ke-90 pada akhir Mei 2024. GP Ansor juga berencana menggelar pameran mahakarya pembangunan infrastruktur Jokowi selama 10 tahun terakhir https://t.co/qyxPn6tewj https://t.co/CSQM3AbLnQ,1790971628605809116,https://pbs.twimg.com/media/GNrPMoNbQAAwhpf.jpg,,in,Jakarta Capital Region,1,1,5,https://x.com/kawalkyai/status/1790971628605809116,27273558,kawalkyai
1790965078076064029,Thu May 16 04:38:43 +0000 2024,11,Presiden @jokowi menerima sejumlah pengurus Pimpinan Pusat GP Ansor di Istana Negara. Ketum GP Ansor Gus @Adinjauharudin menyampaikan terkait rencana pelantikan pimpinan pusat GP Ansor sekaligus menjadi puncak harlah yang ke-90 tahun. Tempatnya di Gedung Basket Istora Senayan. https://t.co/EKMxBEArAY,1790965078076064029,https://pbs.twimg.com/media/GNrJNXkawAA0kj-.jpg,,in,Jakarta Capital Region,0,0,8,https://x.com/Infokomnewscom/status/1790965078076064029,1282636721570508800,Infokomnewscom
1790963729179529452,Thu May 16 04:33:22 +0000 2024,0,GP Ansor Undang Presiden Hadiri Pelantikan dan Pembukaan Mahakarya 10 Tahun Jokowi https://t.co/b8ZquOIIAW lewat @beritasatu,1790963729179529452,,,in,Banda Aceh ,0,0,0,https://x.com/azirmaop/status/1790963729179529452,282696298,azirmaop
1790963203230621902,Thu May 16 04:31:16 +0000 2024,3,PP GP Ansor Temui Presiden di Istana Sampaikan Undangan Pelantikan dan Pembukaan Mahakarya 10 Tahun Jokowi https://t.co/osat3LsMAn,1790963203230621902,,,in,,0,0,4,https://x.com/LigaPeradaban/status/1790963203230621902,1403294612387614721,LigaPeradaban
1790958152533590059,Thu May 16 04:11:12 +0000 2024,0,Pimpinan Pusat GP Ansor mengundang Presiden Joko Widodo untuk menghadiri pelantikan PP GP Ansor dan puncak Harlah ke-90 pada akhir Mei 2024. GP Ansor juga berencana menggelar pameran mahakarya pembangunan infrastruktur Jokowi selama 10 tahun terakhir. https://t.co/Und4monENa,1790958152533590059,,,in,,0,0,0,https://x.com/g_mudanusantara/status/1790958152533590059,1141080466599972864,g_mudanusantara
1790954217135542505,Thu May 16 03:55:34 +0000 2024,0,Pengurus Gerakan Pemuda Ansor menemui Presiden Jokowi di Istana Kepresidenan. Mereka memberikan undangan pelantikan pengurusa kepada Presiden. https://t.co/e7sDKsi2TE,1790954217135542505,,,in,Jakarta,0,0,0,https://x.com/kompascom/status/1790954217135542505,23343960,kompascom
1790952961377739047,Thu May 16 03:50:34 +0000 2024,0,GP Ansor Undang Presiden Hadiri Pelantikan dan Pembukaan Mahakarya 10 Tahun Jokowi https://t.co/2iX3qjU9pI #beritasatu #news #berita,1790952961377739047,,,in,Jakarta,0,0,0,https://x.com/Beritasatu/status/1790952961377739047,154102750,Beritasatu
1790867682868515204,Wed May 15 22:11:42 +0000 2024,0,Janji Prabowo kuliah gratis. Jelang pelantikan presiden terpilih 20 okt 24 para rektor PTN kompak menaikan uang kuliah. Apakah ini pembangkangan nasional ?? Koalisi Para Rektor vs Koalisi Indonesia Maju pimpinan Prabowo siapa pemenangnya ?? ,1790867682868515204,,,in,,0,1,0,https://x.com/NoorMuzani/status/1790867682868515204,851639719121231872,NoorMuzani
1788990096299131172,Wed May 15 21:04:13 +0000 2024,0,@taufik_q Chaos dan penundaan pelantikan presiden,1790850699619913863,,taufik_q,in,,0,0,0,https://x.com/Safarmusafir2/status/1790850699619913863,1524065069545312256,Safarmusafir2
1790619305778016428,Wed May 15 16:22:58 +0000 2024,0,@Miduk17 jgn salah Duk!! Loe pikir nanti setelah pelantikan akan bebas ntu 08? Nanti setelah pelantikan diatas Presiden akan ada Titah Yang Mulia Raja Ndoro Lurah dan Samsul akan tetap sbg Putra Mahkota dan 2028 bisa saja terjd pilpres putra mahkota war! *catet,1790779917900337656,,Miduk17,in,,0,0,0,https://x.com/sayyidsyarifff/status/1790779917900337656,1604115516192620544,sayyidsyarifff
1790582380962689087,Wed May 15 13:06:33 +0000 2024,1,@Kopipait__78 Yth Presiden yang baru tolong peraturan ini langsung dicabut 1 jam setelah Pelantikan jgn mau sebagai penerus kebijakan yang tdk berpihak pada rakyat.,1790730488594014643,,Kopipait__78,in,,0,0,0,https://x.com/KWIHSOE/status/1790730488594014643,1391742234,KWIHSOE
1790729419348414637,Wed May 15 13:02:18 +0000 2024,2,Jir sama kaya 2019 belum ada pelantikan udah main Presiden-Presidenan,1790729419348414637,,,in,Jakarta Selatan Terbaik ,0,1,0,https://x.com/raynoor_/status/1790729419348414637,1250404821435219968,raynoor_
1790716693498716263,Wed May 15 12:11:44 +0000 2024,0,aku pisah kelompok dengan biefefku di pelantikan nanti,1790716693498716263,,,in,,0,0,0,https://x.com/poisonrutherfod/status/1790716693498716263,1656226468664582150,poisonrutherfod
1790684212837941601,Wed May 15 11:31:01 +0000 2024,2,@abu_waras @prabowo @gibran_tweet Realisasi lengserkan jokowi segera sebelum pelantikan 02 bentuk pemerintahan darurat angkat pa Gatot N jadi presiden semntara negara sedang tidak baik sja Kerusakan komplek dan sistemik perlu langkah progresif yg universal REVOLUSI mendasar dan menyeluruh ,1790706446105231741,,abu_waras,in,,1,1,1,https://x.com/BuanaJannah/status/1790706446105231741,1619307065998200835,BuanaJannah
1790674020440101033,Wed May 15 11:21:06 +0000 2024,0,@HamzaRasyidi @KangSemproel Sah dan meyakinkan Berketuhanan yg berkebudayaan! Dimanakh Kini Tuhan yang maha Esa? LENGSERKAN segera sebelum pelantikan bentuk pemerintahan darurat angkat pa Gatot N jadi presiden semntara Tegakkan Ketuhanan yang maha Esa secara murni dan konsekwen!!! Pemungutan suara ulang!,1790703951404499215,,HamzaRasyidi,in,,0,0,0,https://x.com/BuanaJannah/status/1790703951404499215,1619307065998200835,BuanaJannah
1790699804643000401,Wed May 15 11:04:37 +0000 2024,1,Pidato Pelantikan Presiden Vladimir Putin: Semua Manusia Setara di atas Bumi @RIYADI____ @UniSovi87 #rusia #VladímirPutin @VladmirputinR https://t.co/6bLPIGsKD1,1790699804643000401,,,in,Jember,0,0,0,https://x.com/Frensia_id/status/1790699804643000401,1749083889581297665,Frensia_id
1790684768323109300,Wed May 15 10:20:22 +0000 2024,0,@onyourdaay btw di statement saya adakah untuk menagih janji tersebut sekarang? apakah sekarang sudah waktunya untuk pelantikan presiden? ,1790688667239067743,,onyourdaay,in,,0,0,0,https://x.com/Sharctt/status/1790688667239067743,1531594178928357376,Sharctt
1790646132693242217,Wed May 15 08:06:56 +0000 2024,0,@DolangMas @prabowo Doakan pelantikan Presiden segera agar punya keputusan tertinggi,1790655087041515854,,DolangMas,in,,0,1,0,https://x.com/BANGSAygSUJUD/status/1790655087041515854,1189039138835554304,BANGSAygSUJUD
1790626682203951164,Wed May 15 06:14:03 +0000 2024,0,Setinggi-tinggi TAHNIAH kepada Dr. Ghazali Mohamed Fadzil Ahli Lembaga Perbadanan Perpustakaan Awam Pulau Pinang atas pelantikan sebagai PRESIDEN PERSATUAN PUSTAKAWAN MALAYSIA 2024-2026 Ikhlas daripada Pengarah dan seluruh warga Perbadanan Perpustakaan Awam Pulau Pinang https://t.co/OaTFSeqBFk,1790626682203951164,https://pbs.twimg.com/media/GNmVeRjboAA6y14.jpg,,in,Bandar Seberang Jaya,0,0,0,https://x.com/penanglibrary/status/1790626682203951164,203781840,penanglibrary
1790612625073799446,Wed May 15 05:18:14 +0000 2024,0,Dikatakan Muzani revisi UU Kementerian bisa dilakukan sebelum pelantikan presiden dan wakil presiden terpilih pada Oktober 2024.,1790612633126834198,,dimas_satura,in,,0,1,0,https://x.com/dimas_satura/status/1790612633126834198,1622939323036475393,dimas_satura
1790605557050859879,Wed May 15 04:50:08 +0000 2024,0, Ya revisi itu dimungkinkan. Ya revisi itu bisa sebelum dilakukan (pelantikan Prabowo sebagai Presiden) kata Muzani yang juga Wakil Ketua MPR di Gedung DPR/MPR kawasan Senayan Jakarta Pusat pada Ahad 12 Mei 2024.,1790605562654404666,,Muhamma48288841,in,,0,1,0,https://x.com/Muhamma48288841/status/1790605562654404666,1598275455278551041,Muhamma48288841
1790599156924653991,Wed May 15 04:24:43 +0000 2024,0,Dikatakan Muzani revisi UU Kementerian bisa dilakukan sebelum pelantikan presiden dan wakil presiden terpilih pada Oktober 2024.,1790599165069947196,,Muhamma48288841,in,,0,1,0,https://x.com/Muhamma48288841/status/1790599165069947196,1598275455278551041,Muhamma48288841
1790373261479714879,Wed May 15 04:16:54 +0000 2024,0,@sandiuno Hallo pak presiden kapan pelantikan,1790597199933616369,,sandiuno,in,"Jawa Tengah, Indonesia",0,0,0,https://x.com/Rdl0789/status/1790597199933616369,1686008639557865472,Rdl0789
1790316274389794943,Wed May 15 03:56:52 +0000 2024,0,@xquitavee Pelantikan Presiden baru di Indonesia dapat memberikan dampak signifikan terhadap berbagai sektor termasuk regulasi keuangan penegakan hukum dan perlindungan konsumen.,1790592155742023915,,xquitavee,in,,0,0,0,https://x.com/ernaangelia99/status/1790592155742023915,1600892346211917825,ernaangelia99
1790326559393685660,Wed May 15 03:42:31 +0000 2024,0,@Miduk17 gw pasang muka mirip sampeyan sambil coli boleh ? tujuan si kutukupret ngaku seniman sudah jelas mau melecehkan Presiden Republik Indonesia banyak negara yg menghormati Presiden RI. anda siapa sih ? PEMILU sudah selesai tinggal tunggu pelantikan.,1790588544064622930,,Miduk17,in,,0,0,0,https://x.com/max1_kurniawan/status/1790588544064622930,1454656595112062977,max1_kurniawan
1790229330599219448,Tue May 14 15:42:51 +0000 2024,1,@Kimberley_PS08 Hidup Loe Kok Penuh Kedengkian Dan Nyinyirin Pak Anies. Pak PS Udah Calon Presiden Tinggal Nunggu Pelantikan. Nyinyiran Elu Bisq Jadi Pak PS Tdk Dilantik Alias Batal. Kasihan Amat Hidup Eloe Wahai Wanita Apa Msih Panjang Kontraknya Nyinyirin Pak Anies. Kasihan Eloe,1790407435024470453,,Kimberley_PS08,in,Jakarta Capital Region,0,0,0,https://x.com/WongDes90513142/status/1790407435024470453,1241734809182859264,WongDes90513142
1790340600367329730,Tue May 14 12:26:32 +0000 2024,0,@C4k_D3pp RI pastikan bahwa presiden yg dilantik tak memiliki hubungan apapun dengn zionis israel segera teliti atau cari tau sebelum pelantikan apakah pa Prabowo memiliki hubungan dngn zionis israel? Bersihkan RI dari anasir anasir zionis israel,1790358030250578123,,C4k_D3pp,in,,0,0,0,https://x.com/BuanaJannah/status/1790358030250578123,1619307065998200835,BuanaJannah
1790335757166743732,Tue May 14 12:13:27 +0000 2024,5,@5teV3n_Pe9eL @LamattiPuang Presiden RI wajib tak berapeliasi atau wajib tak memiliki hubungan apapun dengn zionis israel maka segera teliti cari tau siapa pasangan capres yg akan dilantik apakah memiliki hubungan kedekatan dngn zionis israel? Jika ada hubungan dngn zionis israel mka jangn ada pelantikan,1790354737914880120,,5teV3n_Pe9eL,in,,0,0,1,https://x.com/BuanaJannah/status/1790354737914880120,1619307065998200835,BuanaJannah
1790335408951476571,Tue May 14 10:56:38 +0000 2024,0,Pelantikan Presiden BEM UNM Hasrul berharap kedepan Kolaborasi sesama Lembaga Kemahasiswaan Senantiasa terjalin https://t.co/sNknHe8ghI #Pelantikan #Presiden #BEMUNM #Hasrul #Kolaborasi #Lembaga #Kemahasiswaan #Makassar #Sulsel gempa anak SD 6 miliar hadiah gratis PS 2 bpjs,1790335408951476571,,,in,,0,0,0,https://x.com/asgroup_id/status/1790335408951476571,1444178241548210179,asgroup_id
1790227775737270315,Tue May 14 07:19:20 +0000 2024,0,@timpenguinnas Bodo amat sama pelantikan presiden. Yang penting abel topan harus berlayar uwu ,1790280719786549736,,timpenguinnas,in,Indonesia,0,0,0,https://x.com/teyungjoayo/status/1790280719786549736,195002408,teyungjoayo
1790254172266512846,Tue May 14 05:33:51 +0000 2024,0, Ya revisi itu dimungkinkan. Ya revisi itu bisa sebelum dilakukan (pelantikan Prabowo sebagai Presiden) kata Muzani yang juga Wakil Ketua MPR di Gedung DPR/MPR kawasan Senayan Jakarta Pusat pada Ahad 12 Mei 2024.,1790254176745975865,,dimas_satura,in,,0,1,0,https://x.com/dimas_satura/status/1790254176745975865,1622939323036475393,dimas_satura
1790247731120005426,Tue May 14 05:08:14 +0000 2024,0,Golkar Nilai Gugatan PDIP ke PTUN yang Minta Penundaan Pelantikan Presiden Terpilih Sulit Dibuktikan - Jawa Pos - JawaPos https://t.co/IOBAoAQHJ9,1790247731120005426,,,in,,0,0,0,https://x.com/Info_Golkar/status/1790247731120005426,869357498,Info_Golkar
1790246776274092339,Tue May 14 05:04:27 +0000 2024,10,Indoesia Siap siap menghadapi banyak kekerasan aparat Masyarakat demo Masyarakat adat menuntut haknya Siap siap saat nanti setelah pelantikan presiden baru Percaya atau tidak kita tunggu waktunya,1790246776274092339,,,in,United States,0,3,1,https://x.com/Raja_niel/status/1790246776274092339,1052131930810896386,Raja_niel
1790243068521926773,Tue May 14 04:49:45 +0000 2024,0,Dikatakan Muzani revisi UU Kementerian bisa dilakukan sebelum pelantikan presiden dan wakil presiden terpilih pada Oktober 2024.,1790243075669041568,,Muhamma48288841,in,,0,1,0,https://x.com/Muhamma48288841/status/1790243075669041568,1598275455278551041,Muhamma48288841
1790224339834741036,Tue May 14 03:35:19 +0000 2024,0, Ya revisi itu dimungkinkan. Ya revisi itu bisa sebelum dilakukan (pelantikan Prabowo sebagai Presiden) kata Muzani yang juga Wakil Ketua MPR di Gedung DPR/MPR kawasan Senayan Jakarta Pusat pada Ahad 12 Mei 2024.,1790224344591061242,,Muhamma48288841,in,,0,1,0,https://x.com/Muhamma48288841/status/1790224344591061242,1598275455278551041,Muhamma48288841
1790205230011064562,Tue May 14 02:19:21 +0000 2024,0,Sudah banyak prestasi yang dihasilkan oleh presiden Jokowi Widodo. Semoga ada putusan MK yang membatalkan pelantikan presiden terpilih pada pemilu 2024 digantikan dengan pelantikan presiden terpilih 2019 pada bulan oktober nanti. Semoga segera ada dekrit presiden,1790205230011064562,,,in,,0,0,0,https://x.com/DaniMaulan99334/status/1790205230011064562,1677712463452835840,DaniMaulan99334
1790171364571394523,Tue May 14 00:38:10 +0000 2024,1,@mardigu024 Ruuwwweeet format ulang negeri ini!!! Kembali kestelan pabrik LENGSERKAN segera sebelum pelantikan dan bentuk pemerintahan darurat angkat pa Gatot N jadi presiden semntara untuk adakan pemungutan suara ulang,1790179763958821336,,mardigu024,in,,0,0,0,https://x.com/BuanaJannah/status/1790179763958821336,1619307065998200835,BuanaJannah
1790174562766008467,Tue May 14 00:31:17 +0000 2024,1,@Ibrahim43736333 @gustavssondhela Lengserkan segera sebelum pelantikan! bentuk pemerintahan darurat angkat pa Gatot N jadi presiden semntara untuk adakan pemungutan suara ulang wujudkan pemimpin yg bersih terbebas dari ketersanderaan,1790178030696161786,,Ibrahim43736333,in,,0,0,0,https://x.com/BuanaJannah/status/1790178030696161786,1619307065998200835,BuanaJannah
1790175573739970890,Tue May 14 00:28:23 +0000 2024,1,@OposisiCerdas Ruuwwweeet format ulang negeri ini LENGSERKAN segera sebelum pelantikan dan bentuk pemerintahan darurat angkat pa Gatot N jadi presiden semntara untuk memformat ulang (kembali kestelan pabrik),1790177303877894568,,OposisiCerdas,in,,0,0,0,https://x.com/BuanaJannah/status/1790177303877894568,1619307065998200835,BuanaJannah
1790170160151826525,Tue May 14 00:24:50 +0000 2024,0,Vladimir Putin pada Selasa (7/5) kemarin kembali dilantik untuk periode jabatan kelima sebagai presiden Rusia. Dengan hubungan Barat dan Rusia yang memburuk Amerika Serikat (AS) dan negara-negara Eropa memutuskan untuk memboikot pelantikan itu.,1790176409971007514,,pinterpolitik,in,"Jakarta, Indonesia",0,1,0,https://x.com/pinterpolitik/status/1790176409971007514,798770586784702464,pinterpolitik
1790162261312688522,Mon May 13 23:28:37 +0000 2024,0,kenapa program maksi gratis udah adaaa perasaan pelantikan presiden juga belom,1790162261312688522,,,in,,0,0,0,https://x.com/hynjinnh/status/1790162261312688522,1073709617929015296,hynjinnh
1790041950990598287,Mon May 13 15:30:33 +0000 2024,0,Legitimasi Rakyat Sangat Kuat! Tak Ada Celah untuk Menunda atau Membatalkan Pelantikan Presiden dan Wakil Presiden Terpilih 2024 https://t.co/hm7XiAZOa6,1790041950990598287,https://pbs.twimg.com/media/GNeBoI_bEAA-BGV.jpg,,in,,0,0,0,https://x.com/FannyFan80538/status/1790041950990598287,1781780665530499072,FannyFan80538
1790021965585039362,Mon May 13 14:11:08 +0000 2024,1,Kapan Pelantikan Presiden 2024? Ini Jadwal dan Aturannya #BNetwork https://t.co/DsocCLq4bF,1790021965585039362,,,in,Jakarta,0,0,0,https://x.com/Beritasatu/status/1790021965585039362,154102750,Beritasatu
1790009111226011920,Mon May 13 13:20:03 +0000 2024,0,Jadi president kita masih Pak Jokowi? Kapan kita ganti presiden ya btw? Perasaan kemarin heboh pelantikan.,1790009111226011920,,,in,"Kota Serang, Banten",0,0,0,https://x.com/annisayusti/status/1790009111226011920,48606111,annisayusti
1789986267104760285,Mon May 13 11:49:17 +0000 2024,1,Sinyalemen Media Lokal: Tiongkok akan Bajak Pelantikan Presiden Taiwan https://t.co/5fK3cD5mtv,1789986267104760285,,,in,Indonesia,0,0,0,https://x.com/rmol_id/status/1789986267104760285,990237626,rmol_id
1789981416198934758,Mon May 13 11:30:00 +0000 2024,0,Potret ini menunjukkan Presiden terpilih Gordana Siljanovska Davkova dan presiden pendahulunya Stevo Pendarovski melakukan inspeksi pasukan kehormatan serta Davkova menyampaikan pidato dalam upacara pelantikan di Skopje Makedonia Utara 12 Mei 2024 https://t.co/r7AI71x0xh https://t.co/iWu7e4U5md,1789981416198934758,https://pbs.twimg.com/media/GNdAK6Qa0AAUXAj.jpg,,in,Jakarta Capital Region,0,0,0,https://x.com/XHIndonesia/status/1789981416198934758,3271146871,XHIndonesia
1789970415080628386,Mon May 13 10:46:17 +0000 2024,1,Ketua MPR Tegaskan Pelantikan Presiden - Wapres Terpilih Tak Bisa Dijegal Termasuk Putusan PTUN. PO Bus Geby Pendek Bobon OBnya Dilan https://t.co/9B2VKl8JtW,1789970415080628386,https://pbs.twimg.com/media/GNdAkaEaEAAHNhs.jpg,,in,,0,0,2,https://x.com/chintaalzahra/status/1789970415080628386,1715261438535806976,chintaalzahra
1788854232105599290,Mon May 13 09:32:07 +0000 2024,0,@gilang_ahm31272 Udah jangan berhayal terus udah kalah tinggal menyaksikan pelantikan Prabowo sbg presiden.,1789951750956253346,,gilang_ahm31272,in,,0,0,0,https://x.com/Fardink59382171/status/1789951750956253346,1482037514882138113,Fardink59382171
1789942755080257710,Mon May 13 08:56:22 +0000 2024,0,Muzani: Revisi UU Kementerian Dimungkinkan Sebelum Pelantikan Presiden @prabowo @gibran_tweet @Gerindra @KPU_ID @KemensetnegRI #AhmadMuzani #PelantikanPresiden2024 #PartaiGerindra #KementerianNegara #PrabowoSubianto #GibranRakabumingRaka https://t.co/QU5NhNylxv,1789942755080257710,,,in,,0,0,0,https://x.com/sinpotv/status/1789942755080257710,1012174601055449088,sinpotv
1789923090597658922,Mon May 13 07:38:14 +0000 2024,1,Ketua MPR Tegaskan Pelantikan Presiden - Wapres Terpilih Tak Bisa Dijegal Termasuk Putusan PTUN. 10 di Bali Geby PO Bus OBnya Aurora Siang Antony https://t.co/TiS9oqY3rb,1789923090597658922,https://pbs.twimg.com/media/GNcViUabUAAZZ5u.jpg,,in,,0,0,1,https://x.com/ungkapberitari/status/1789923090597658922,1533697678613565440,ungkapberitari
1789911386786607249,Mon May 13 06:51:46 +0000 2024,0,Dikatakan Muzani revisi UU Kementerian bisa dilakukan sebelum pelantikan presiden dan wakil presiden terpilih pada Oktober 2024.,1789911395032572273,,dimas_satura,in,,0,1,0,https://x.com/dimas_satura/status/1789911395032572273,1622939323036475393,dimas_satura
1789904574620319748,Mon May 13 06:26:37 +0000 2024,0,nov: - pelantikan presiden - musim politik - belum pd libur kerja/kuliah - barengan sama icc pdhl klo desember bakal garap lebih banyak untung lho imo ,1789905067887243533,,hepburnism2,in,icon: foxurations !! ♥︎,0,0,0,https://x.com/hepburnism2/status/1789905067887243533,1079260908801511424,hepburnism2
1789903242253521030,Mon May 13 06:19:24 +0000 2024,0,Dikatakan Muzani revisi UU Kementerian bisa dilakukan sebelum pelantikan presiden dan wakil presiden terpilih pada Oktober 2024.,1789903249752928710,,Muhamma48288841,in,,0,1,0,https://x.com/Muhamma48288841/status/1789903249752928710,1598275455278551041,Muhamma48288841
1789887454180209055,Mon May 13 05:16:38 +0000 2024,0,MPR RI Tegaskan Pelantikan Prabowo-Gibran Sulit Dijegal Sumber: https://t.co/rK3U5xgEHI | Media Kolaborasi Indonesia. https://t.co/UGmx4pKFYp #MPRRI #Bamsoet #Prabowogibran #PelantikanPresiden #Prabowo #ketik #ketikmedia #ketikonline #beritaterkini #beritahariini https://t.co/x8m8hOTa4L,1789887454180209055,https://pbs.twimg.com/media/GNb1J1eagAADnXn.jpg,,in,,0,0,0,https://x.com/ketikmedia/status/1789887454180209055,1594880014490959872,ketikmedia
1789881658679738728,Mon May 13 04:53:36 +0000 2024,0,Ketua MPR RI Bamsoet Tegaskan Pelantikan Presiden dan Wakil Presiden RI Sulit Untuk Dijegal #MPRRI #MPRRumahKebangsaan #EmpatPilarMPRRI https://t.co/UgtvYQojTA,1789881658679738728,,,in,Jl. Gatot Subroto No.6 Jakarta,0,1,0,https://x.com/mprgoid/status/1789881658679738728,1266013471,mprgoid
1789878099800166783,Mon May 13 04:39:27 +0000 2024,8,Publik kini menunggu dgn antusias untuk melihat jabatan apa yg akan diperoleh oleh Hamdan Zoelva stlh pelantikan presiden pada thn 2024.Apkh ia akan mndptkn jabatan sbg komisaris di BUMN terlibat dlm penanganan perkara2 besar atau bhkn tidak sama sekali? https://t.co/C6tm6KHD6B,1789878099800166783,,,in,,1,1,2,https://x.com/MMargani5/status/1789878099800166783,1028124533201371136,MMargani5
1789868170792329258,Mon May 13 04:00:00 +0000 2024,0,Peluang PDIP Jegal Pelantikan Presiden Lewat PTUN dan MPR Prabowo-Gibran Bisa Batal Diangkat? https://t.co/SUznegx4NE,1789868170792329258,,,in,,0,0,0,https://x.com/radaraktual/status/1789868170792329258,853782937782714368,radaraktual
